GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD43,HD02_VD43
1400000US36081089200,36081089200,"Census Tract 892, Queens County, New York",4076,492,2132,328,959,296,51,50
1400000US36081090700,36081090700,"Census Tract 907, Queens County, New York",515,116,205,67,40,28,4,8
1400000US36081091601,36081091601,"Census Tract 916.01, Queens County, New York",1678,214,785,120,554,115,27,26
1400000US36081091602,36081091602,"Census Tract 916.02, Queens County, New York",0,11,0,11,0,11,0,11
1400000US36081091800,36081091800,"Census Tract 918, Queens County, New York",8,11,4,6,4,6,0,11
1400000US36081091900,36081091900,"Census Tract 919, Queens County, New York",2762,320,1246,217,426,145,16,18
1400000US36081092200,36081092200,"Census Tract 922, Queens County, New York",894,131,410,74,272,60,15,18
1400000US36081092500,36081092500,"Census Tract 925, Queens County, New York",1849,309,967,229,250,113,0,11
1400000US36081092800,36081092800,"Census Tract 928, Queens County, New York",1534,200,711,135,480,118,11,17
1400000US36081092900,36081092900,"Census Tract 929, Queens County, New York",3221,338,1467,282,373,146,0,16
1400000US36081093401,36081093401,"Census Tract 934.01, Queens County, New York",1573,305,885,195,476,125,0,11
1400000US36081093402,36081093402,"Census Tract 934.02, Queens County, New York",1777,255,792,181,498,171,0,11
1400000US36081093800,36081093800,"Census Tract 938, Queens County, New York",1979,296,939,283,268,109,0,16
1400000US36081093900,36081093900,"Census Tract 939, Queens County, New York",2338,270,1107,173,453,119,41,65
1400000US36081094201,36081094201,"Census Tract 942.01, Queens County, New York",1388,216,571,172,311,125,28,47
1400000US36081094202,36081094202,"Census Tract 942.02, Queens County, New York",1914,286,1051,199,521,111,0,11
1400000US36081094203,36081094203,"Census Tract 942.03, Queens County, New York",2729,401,1390,272,625,182,60,63
1400000US36081094500,36081094500,"Census Tract 945, Queens County, New York",1765,301,674,164,275,98,18,30
1400000US36081094700,36081094700,"Census Tract 947, Queens County, New York",1089,137,474,95,119,41,5,7
1400000US36081095400,36081095400,"Census Tract 954, Queens County, New York",2016,374,967,151,375,106,24,37
1400000US36081096400,36081096400,"Census Tract 964, Queens County, New York",1682,279,680,162,248,83,35,35
1400000US36081097202,36081097202,"Census Tract 972.02, Queens County, New York",858,120,509,76,81,38,0,11
1400000US36081097203,36081097203,"Census Tract 972.03, Queens County, New York",1769,269,1034,256,241,151,0,16
1400000US36081097204,36081097204,"Census Tract 972.04, Queens County, New York",1440,252,938,180,204,84,0,11
1400000US36081097300,36081097300,"Census Tract 973, Queens County, New York",888,159,405,88,211,69,0,11
1400000US36081098100,36081098100,"Census Tract 981, Queens County, New York",1108,127,524,84,250,67,5,7
1400000US36081098700,36081098700,"Census Tract 987, Queens County, New York",1280,136,622,86,236,56,20,16
1400000US36081099100,36081099100,"Census Tract 991, Queens County, New York",2841,366,1568,246,967,229,141,116
1400000US36081099200,36081099200,"Census Tract 992, Queens County, New York",1583,250,819,159,117,61,0,11
1400000US36081099701,36081099701,"Census Tract 997.01, Queens County, New York",1157,158,582,132,366,84,7,12
1400000US36081099703,36081099703,"Census Tract 997.03, Queens County, New York",1871,281,934,148,564,131,19,21
1400000US36081099704,36081099704,"Census Tract 997.04, Queens County, New York",3261,483,1580,262,914,228,78,81
1400000US36081099705,36081099705,"Census Tract 997.05, Queens County, New York",1165,163,541,105,332,96,15,20
1400000US36081099801,36081099801,"Census Tract 998.01, Queens County, New York",3262,447,2044,372,641,203,0,16
1400000US36081099802,36081099802,"Census Tract 998.02, Queens County, New York",2384,396,1372,286,558,204,0,16
1400000US36081099900,36081099900,"Census Tract 999, Queens County, New York",0,11,0,11,0,11,0,11
1400000US36081100801,36081100801,"Census Tract 1008.01, Queens County, New York",843,182,425,113,240,79,0,11
1400000US36081100802,36081100802,"Census Tract 1008.02, Queens County, New York",3884,529,2095,396,606,190,19,30
1400000US36081101001,36081101001,"Census Tract 1010.01, Queens County, New York",3691,681,1882,429,536,206,58,79
1400000US36081101002,36081101002,"Census Tract 1010.02, Queens County, New York",1310,215,550,144,338,104,0,11
1400000US36081101700,36081101700,"Census Tract 1017, Queens County, New York",2672,334,1244,268,554,172,30,34
1400000US36081102900,36081102900,"Census Tract 1029, Queens County, New York",1356,211,592,122,278,88,11,17
1400000US36081103201,36081103201,"Census Tract 1032.01, Queens County, New York",3051,446,1676,306,289,151,13,21
1400000US36081103202,36081103202,"Census Tract 1032.02, Queens County, New York",2940,361,1352,194,494,118,0,16
1400000US36081103300,36081103300,"Census Tract 1033, Queens County, New York",1906,241,818,128,347,110,0,11
1400000US36081103900,36081103900,"Census Tract 1039, Queens County, New York",3325,586,1574,326,649,208,0,16
1400000US36081104700,36081104700,"Census Tract 1047, Queens County, New York",2702,401,1259,297,527,171,0,16
1400000US36081105900,36081105900,"Census Tract 1059, Queens County, New York",1608,252,754,189,414,133,29,28
1400000US36081107201,36081107201,"Census Tract 1072.01, Queens County, New York",933,121,447,94,214,50,0,11
1400000US36081107202,36081107202,"Census Tract 1072.02, Queens County, New York",0,11,0,11,0,11,0,11
1400000US36081108500,36081108500,"Census Tract 1085, Queens County, New York",1027,142,379,88,169,53,5,9
1400000US36081109300,36081109300,"Census Tract 1093, Queens County, New York",1484,180,748,125,430,104,0,11
1400000US36081109700,36081109700,"Census Tract 1097, Queens County, New York",888,110,390,70,220,62,22,28
1400000US36081109900,36081109900,"Census Tract 1099, Queens County, New York",1821,356,910,215,451,171,0,11
1400000US36081111300,36081111300,"Census Tract 1113, Queens County, New York",1144,125,546,103,316,96,35,33
1400000US36081112300,36081112300,"Census Tract 1123, Queens County, New York",1171,178,525,114,200,61,11,13
1400000US36081112900,36081112900,"Census Tract 1129, Queens County, New York",1059,138,516,87,264,72,31,27
1400000US36081113300,36081113300,"Census Tract 1133, Queens County, New York",730,119,308,67,167,53,11,13
1400000US36081113900,36081113900,"Census Tract 1139, Queens County, New York",1634,201,673,151,214,102,0,11
1400000US36081114100,36081114100,"Census Tract 1141, Queens County, New York",1099,139,531,82,243,57,17,16
1400000US36081114700,36081114700,"Census Tract 1147, Queens County, New York",853,119,374,77,181,31,30,19
1400000US36081115100,36081115100,"Census Tract 1151, Queens County, New York",566,89,246,46,113,32,0,11
1400000US36081115500,36081115500,"Census Tract 1155, Queens County, New York",1304,245,629,163,166,49,42,30
1400000US36081115700,36081115700,"Census Tract 1157, Queens County, New York",1491,188,659,128,192,74,20,26
1400000US36081115900,36081115900,"Census Tract 1159, Queens County, New York",2128,296,937,201,259,97,35,40
1400000US36081116100,36081116100,"Census Tract 1161, Queens County, New York",2074,309,764,165,172,75,22,25
1400000US36081116300,36081116300,"Census Tract 1163, Queens County, New York",4352,579,2003,337,534,222,19,29
1400000US36081116700,36081116700,"Census Tract 1167, Queens County, New York",956,179,440,100,164,64,5,8
1400000US36081117100,36081117100,"Census Tract 1171, Queens County, New York",1170,235,516,137,163,71,0,11
1400000US36081117500,36081117500,"Census Tract 1175, Queens County, New York",2420,364,1182,302,529,173,9,13
1400000US36081118100,36081118100,"Census Tract 1181, Queens County, New York",851,149,430,103,203,67,5,8
1400000US36081118500,36081118500,"Census Tract 1185, Queens County, New York",1159,180,538,116,124,51,5,7
1400000US36081118700,36081118700,"Census Tract 1187, Queens County, New York",1138,167,441,83,106,34,5,9
1400000US36081118900,36081118900,"Census Tract 1189, Queens County, New York",1102,116,509,85,215,63,6,8
1400000US36081119100,36081119100,"Census Tract 1191, Queens County, New York",1762,280,835,156,181,102,0,11
1400000US36081119300,36081119300,"Census Tract 1193, Queens County, New York",934,172,395,86,105,40,6,9
1400000US36081119500,36081119500,"Census Tract 1195, Queens County, New York",636,135,305,81,107,46,0,11
1400000US36081119900,36081119900,"Census Tract 1199, Queens County, New York",638,109,257,77,126,43,0,11
1400000US36081120100,36081120100,"Census Tract 1201, Queens County, New York",766,122,344,82,81,43,4,7
1400000US36081120300,36081120300,"Census Tract 1203, Queens County, New York",676,147,302,73,135,48,12,12
1400000US36081120500,36081120500,"Census Tract 1205, Queens County, New York",1049,185,470,99,97,79,0,11
1400000US36081120700,36081120700,"Census Tract 1207, Queens County, New York",1382,196,669,123,301,79,0,11
1400000US36081121100,36081121100,"Census Tract 1211, Queens County, New York",0,11,0,11,0,11,0,11
1400000US36081121500,36081121500,"Census Tract 1215, Queens County, New York",2123,302,1008,218,340,116,15,17
1400000US36081122300,36081122300,"Census Tract 1223, Queens County, New York",1665,259,811,171,453,149,9,14
1400000US36081122701,36081122701,"Census Tract 1227.01, Queens County, New York",4885,569,2163,428,576,260,24,38
1400000US36081122702,36081122702,"Census Tract 1227.02, Queens County, New York",2286,371,1219,219,401,173,5,17
1400000US36081124100,36081124100,"Census Tract 1241, Queens County, New York",1534,242,735,140,324,104,30,26
1400000US36081124700,36081124700,"Census Tract 1247, Queens County, New York",1533,186,644,114,320,89,18,21
1400000US36081125700,36081125700,"Census Tract 1257, Queens County, New York",1504,306,750,240,237,104,0,11
1400000US36081126500,36081126500,"Census Tract 1265, Queens County, New York",688,152,310,106,151,73,3,7
1400000US36081126700,36081126700,"Census Tract 1267, Queens County, New York",1630,221,821,153,343,83,29,34
1400000US36081127700,36081127700,"Census Tract 1277, Queens County, New York",1439,190,680,127,393,94,63,56
1400000US36081128300,36081128300,"Census Tract 1283, Queens County, New York",9,9,5,7,0,11,0,11
1400000US36081129102,36081129102,"Census Tract 1291.02, Queens County, New York",1780,282,747,160,355,73,23,21
1400000US36081129103,36081129103,"Census Tract 1291.03, Queens County, New York",2051,228,931,150,558,151,23,29
1400000US36081129104,36081129104,"Census Tract 1291.04, Queens County, New York",2277,235,1271,178,761,133,63,43
1400000US36081130100,36081130100,"Census Tract 1301, Queens County, New York",1872,284,921,139,466,92,26,25
1400000US36081133300,36081133300,"Census Tract 1333, Queens County, New York",1563,202,755,113,460,99,40,36
1400000US36081133900,36081133900,"Census Tract 1339, Queens County, New York",582,81,277,47,187,45,5,9
1400000US36081134100,36081134100,"Census Tract 1341, Queens County, New York",1796,224,856,138,249,93,8,12
1400000US36081134700,36081134700,"Census Tract 1347, Queens County, New York",4556,576,2014,378,917,242,4,24
1400000US36081136700,36081136700,"Census Tract 1367, Queens County, New York",2858,385,1468,236,644,201,11,19
1400000US36081137700,36081137700,"Census Tract 1377, Queens County, New York",2872,385,1348,296,599,185,13,22
1400000US36081138501,36081138501,"Census Tract 1385.01, Queens County, New York",2056,268,953,141,439,116,7,11
1400000US36081138502,36081138502,"Census Tract 1385.02, Queens County, New York",9,18,0,11,0,11,0,11
1400000US36081139900,36081139900,"Census Tract 1399, Queens County, New York",840,116,398,69,205,55,11,11
1400000US36081140300,36081140300,"Census Tract 1403, Queens County, New York",974,91,448,68,260,63,5,9
1400000US36081140901,36081140901,"Census Tract 1409.01, Queens County, New York",419,54,198,49,115,36,8,11
1400000US36081140902,36081140902,"Census Tract 1409.02, Queens County, New York",1586,154,790,95,397,77,18,16
1400000US36081141700,36081141700,"Census Tract 1417, Queens County, New York",2133,251,1037,164,563,119,18,20
1400000US36081142900,36081142900,"Census Tract 1429, Queens County, New York",1718,271,783,160,409,111,29,28
1400000US36081143500,36081143500,"Census Tract 1435, Queens County, New York",1108,153,524,87,274,69,0,11
1400000US36081144100,36081144100,"Census Tract 1441, Queens County, New York",1656,216,772,127,487,116,25,25
1400000US36081144700,36081144700,"Census Tract 1447, Queens County, New York",1445,275,698,153,223,79,7,10
1400000US36081145101,36081145101,"Census Tract 1451.01, Queens County, New York",826,191,325,93,177,71,0,11
1400000US36081145102,36081145102,"Census Tract 1451.02, Queens County, New York",1349,186,572,103,248,80,18,21
1400000US36081145900,36081145900,"Census Tract 1459, Queens County, New York",1441,198,652,111,236,61,0,11
1400000US36081146300,36081146300,"Census Tract 1463, Queens County, New York",1400,224,567,142,251,86,9,13
1400000US36081146700,36081146700,"Census Tract 1467, Queens County, New York",1999,304,972,159,454,111,10,15
1400000US36081147100,36081147100,"Census Tract 1471, Queens County, New York",1631,192,843,168,521,117,0,11
1400000US36081147900,36081147900,"Census Tract 1479, Queens County, New York",2261,228,1055,166,484,119,35,26
1400000US36081148300,36081148300,"Census Tract 1483, Queens County, New York",1462,244,634,174,385,135,47,52
1400000US36081150701,36081150701,"Census Tract 1507.01, Queens County, New York",1232,188,642,141,470,140,42,35
1400000US36081150702,36081150702,"Census Tract 1507.02, Queens County, New York",1625,212,873,136,439,112,14,16
1400000US36081152901,36081152901,"Census Tract 1529.01, Queens County, New York",3627,398,1731,284,1000,232,65,54
1400000US36081152902,36081152902,"Census Tract 1529.02, Queens County, New York",2773,398,1609,318,881,260,13,25
1400000US36081155101,36081155101,"Census Tract 1551.01, Queens County, New York",300,85,142,59,67,35,7,11
1400000US36081155102,36081155102,"Census Tract 1551.02, Queens County, New York",3994,431,2103,345,830,223,91,82
1400000US36081156700,36081156700,"Census Tract 1567, Queens County, New York",310,99,108,37,90,33,4,5
